word,length,fre,pmi,entropy
説明,2,0.0001063719026942564,5.499962029823502,2.3464469602275746
規模,2,0.00012809772897398516,7.082348624487526,2.3460607285761466
医薬品,3,5.643071760968509e-06,6.50268592255498,2.3457374038618126
再配布,3,5.643071760968509e-06,6.003502565696172,2.3457374038618126
忘れ,2,1.2132604286082295e-05,4.212577222103761,2.345672070283915
陽水,2,7.900300465355913e-06,4.313382471762331,2.3451059141743924
万枚,2,1.0721836345840167e-05,5.492015838921883,2.344431572390613
狭義には,4,6.489532525113786e-06,3.8334044705140506,2.343960443549483
数十年,3,4.796610996823233e-06,3.558141762140048,2.3439329813080194
宮廷,2,1.2979065050227572e-05,7.669533869992319,2.3433712681852064
効率,2,4.345165255945752e-05,7.018723306131322,2.343084161951917
小松左京,4,3.9501502326779565e-06,7.1542116766190205,2.341994252232425
テニス,3,3.9501502326779565e-06,3.5889446516419072,2.341994252232425
洞窟,2,1.1568297109985443e-05,10.799079722213891,2.341457477325942
踏み,2,1.2696911462179146e-05,5.466871269785368,2.3414222638437465
過剰,2,1.0157529169743317e-05,7.851579544783196,2.3410656135621104
オーナー,4,6.489532525113786e-06,4.031687729168413,2.3409508144607027
横断,2,7.618146877307487e-06,5.754321827088197,2.340339101108765
エディタ,4,9.593221993646465e-06,4.951744970310351,2.3402468762334374
佐鳴湖,3,6.771686113162211e-06,8.75287749207121,2.3399363607805808
ランダム,4,1.1568297109985443e-05,4.277094981191204,2.339815538324441
アダプタ,4,1.5236293754614974e-05,5.207013033634637,2.3397485128394737
炭鉱,2,6.489532525113786e-06,8.651094797761267,2.339689769385175
読売新聞,4,4.5144574087748075e-06,7.874205186269583,2.3393717343898155
随筆,2,4.5144574087748075e-06,6.767636255263378,2.3393717343898155
改修,2,4.5144574087748075e-06,4.51156679821111,2.3393717343898155
能登国,3,4.5144574087748075e-06,3.802350072747786,2.3393717343898155
小惑星,3,1.2979065050227572e-05,5.6647330792638995,2.3392047179292685
梶原,2,2.906181956898782e-05,7.101189479132221,2.339138338207573
南北,2,3.526919850605318e-05,4.995751444866786,2.3391070759018024
社会科学,4,9.593221993646465e-06,5.258074336187898,2.3390640105774136
狩猟,2,8.182454053404339e-06,10.844212137264998,2.339058595591439
最下位,3,1.495414016656655e-05,6.193555070309231,2.3388807726221557
ジュニア,4,7.618146877307487e-06,5.207013033634637,2.3386721702906224
従業員,3,1.185045069803387e-05,7.969651789282753,2.3386527068023217
国際連合,4,9.593221993646465e-06,5.964235283638696,2.3385373910087917
除去,2,9.593221993646465e-06,5.724023382505512,2.3385373910087917
なかよし,4,4.2323038207263816e-06,4.087082684266684,2.338371704803573
豪華な,3,4.2323038207263816e-06,3.9750393384602143,2.338371704803573
紀元前年,4,4.965903149652288e-05,4.665687112693633,2.337973482993232
広大な,3,1.185045069803387e-05,3.94378679495611,2.3379621344990564
遷移,2,7.053839701210637e-06,6.251324451168467,2.337901353888152
組み込み,4,2.285444063192246e-05,5.84334884102028,2.337316197944551
教育機関,4,1.241475787413072e-05,6.6010114736027266,2.337222898452576
法則,2,4.288734538336067e-05,5.269278633898541,2.33719213727054
公表,2,4.514457408774807e-05,3.876388320323409,2.3369208323307227
配置,2,4.034796309092484e-05,5.119997694609234,2.336907041952537
スペイン,4,5.276272096505556e-05,4.424402338668471,2.336840006591711
暫定,2,9.31106840559804e-06,6.145177930351166,2.3366563826101396
時代以降,4,8.182454053404339e-06,3.6828678503262418,2.335671509185264
卒業,2,9.593221993646466e-05,6.657604732655916,2.335630816262231
軍事的,3,8.464607641452763e-06,3.908818366555176,2.33516092027695
外部から,4,6.20737893706536e-06,3.7005841893755105,2.3348818927474655
塗装,2,5.925225349016935e-06,6.558643019345417,2.3345491092125656
出演者,3,5.925225349016935e-06,3.543080060965416,2.3345491092125656
続編,2,2.2290133455825613e-05,4.458948637230133,2.334318648734092
第四,2,8.182454053404339e-06,4.070684690488056,2.3342847011747527
能登地方,4,9.028914817549615e-06,6.146062728588619,2.3341984529885464
整理,2,2.3136594219970887e-05,4.466852478282544,2.334021308202303
工芸,2,1.1003989933888593e-05,5.072975947991964,2.3339144021978098
途中,2,3.893719515068271e-05,5.014385600294014,2.333399784322915
最終,2,0.00011032205292693435,5.52893142244073,2.3331026952471885
映画化,3,2.426520857216459e-05,3.8790113847419083,2.332569550191181
考察,2,2.003290475143821e-05,5.945470678212936,2.3324528438863186
転写,2,8.464607641452763e-06,4.664453197880985,2.332256702464447
田辺,2,7.335993289259062e-06,4.3922491939738295,2.332237029657269
もっとも,4,3.357627697776263e-05,4.486998638674391,2.331982521391033
農学,2,2.003290475143821e-05,3.7493346947994866,2.3319619416420596
航路,2,7.053839701210637e-06,5.982416030847603,2.3316474337514705
著作権者,4,9.028914817549615e-06,3.693204048683359,2.3314757487893245
元号,2,1.0157529169743317e-05,3.787895620200579,2.331318473423366
徳間書店,4,5.925225349016935e-06,8.5383423152936,2.3312528487819963
還元,2,9.31106840559804e-06,6.174334632639857,2.330554711837203
近畿地方,4,8.464607641452763e-06,6.369206279902829,2.330546155674153
認識論,3,2.2007979867777187e-05,5.5424059319278225,2.330413351733618
株式,2,8.323530847428552e-05,6.267809434809694,2.328674725050478
遅れ,2,4.3733806147505944e-05,3.5488920742741312,2.328479576044879
台詞,2,9.593221993646465e-06,5.139846777761884,2.327447590623646
東側,2,1.2979065050227572e-05,3.793673346475475,2.3271992357444495
何度も,3,1.0439682757791741e-05,4.0496805667498785,2.3271095770111496
構想,2,2.624028368850357e-05,4.681184504016375,2.3268142049983287
加盟,2,3.2729816213617356e-05,6.316286980889479,2.326739261153567
特徴,2,0.0001763459925302659,6.678800312890525,2.3266710177218775
伝達,2,1.0721836345840167e-05,4.343114102425728,2.3265474632542547
八幡,2,6.20737893706536e-06,8.455482194152678,2.3265432531941137
景観,2,6.20737893706536e-06,4.777812620649552,2.3265432531941137
歩兵,2,7.900300465355913e-06,6.486474875207514,2.3253826220136182
事項,2,8.182454053404339e-06,3.7896350629596736,2.324954473431689
満足,2,9.028914817549615e-06,6.021460324371101,2.32483655794836
防止,2,1.2979065050227572e-05,5.99449784084732,2.3243886749221025
先頭,2,2.7086744452648843e-05,5.85881710901715,2.32438135000572
クルド人,4,7.053839701210637e-06,5.234945242936682,2.3243094309445205
県の県,3,7.618146877307487e-06,3.9246907469590595,2.3235232983412613
ヨハン・,4,7.900300465355913e-06,5.260005939187514,2.323306818526548
スコープ,4,7.900300465355913e-06,3.707880618908146,2.323306818526548
作風,2,5.050549226066816e-05,4.001493754088355,2.323196484200506
組み,2,0.00016816353847686158,5.354729858435666,2.323058262180826
共産主義,4,6.771686113162211e-06,7.081639178731662,2.32289387983755
滅亡,2,1.241475787413072e-05,7.326956655974658,2.322550115067113
虐殺,2,5.0787645848716586e-06,8.503416632439627,2.3221879428070658
与党,2,5.0787645848716586e-06,4.780646384798993,2.3221879428070658
高度化,3,5.0787645848716586e-06,4.187293085865114,2.3221879428070658
難民,2,5.0787645848716586e-06,3.696969171629344,2.3221879428070658
再放送,3,1.1568297109985443e-05,4.383888440201619,2.321825191479177
メント,3,0.0001120149744552249,4.183569060885236,2.321674022278943
サイズ,3,4.1194423855070114e-05,5.047422620486679,2.3214233989005626
匿名,2,9.593221993646465e-06,6.306615040980621,2.3211118141615414
沿線,2,1.1286143521937018e-05,5.3789044966639254,2.321028059114535
音節,2,8.182454053404339e-06,3.866538858196024,2.3210155561512824
名人戦,3,7.618146877307487e-06,5.214317332356577,2.3209595402285963
怒り,2,9.31106840559804e-06,4.132777643528813,2.320800378253638
鉱物,2,1.0157529169743317e-05,5.540780544340968,2.3207624871484875
習慣,2,1.4107679402421274e-05,7.41421771306296,2.32073851202002
じょう,3,5.643071760968509e-06,4.382665916848124,2.3195749966735852
検出,2,2.0879365515583483e-05,4.0482566663016835,2.319559458474067
に対し,3,0.00033294123389714206,3.5284358886551423,2.3193918248746863
次第に,3,3.357627697776263e-05,3.514223156245122,2.3192335391662233
小松,2,1.2979065050227572e-05,4.336462558260386,2.3188339051861746
共通語,3,1.241475787413072e-05,4.102972974742948,2.3185683203533234
鳥山明,3,5.925225349016935e-06,6.0863108799559935,2.3183682485653847
空想,2,5.925225349016935e-06,3.761477605218467,2.3183682485653847
勇者,2,6.771686113162211e-06,5.392817341449745,2.3181343547903905
民衆,2,1.2979065050227572e-05,4.942478891573711,2.3181127318822297
イラスト,4,7.30777793045422e-05,4.962721138497263,2.3181007765326322
副目標,3,2.0597211927535057e-05,8.151297505036755,2.3178915733906265
公認,2,1.241475787413072e-05,3.8953489153449388,2.316400646781912
挑戦,2,2.370090139606774e-05,6.49833284435605,2.316121478238328
田舎,2,5.643071760968509e-06,6.199811651544835,2.3161139232214873
呪文,2,2.172582627972876e-05,6.351352031093823,2.3152635378362927
普遍的な,4,6.771686113162211e-06,3.697828565875729,2.315250126913643
符号,2,1.8904290399244505e-05,7.2926150939612,2.3150613320376845
ガイド,3,1.4389832990469698e-05,4.700121149217211,2.3145278326584013
プラトン,4,1.66470616948571e-05,4.312285040547764,2.3143603422314603
ノーベル,4,4.401595973555437e-05,5.0469126845423435,2.313540187448375
ない限り,4,1.5236293754614974e-05,4.085901931272024,2.3133316277760527
消防,2,4.796610996823233e-06,5.254496845079776,2.313153678733634
ヴェ,2,5.3609181729200835e-05,4.568705971459315,2.3129534099444595
新興,2,1.1003989933888593e-05,4.366319017172873,2.312577473719917
コケ植物,4,8.464607641452763e-06,5.865088431547885,2.312507715370897
志向,2,1.1003989933888593e-05,5.092311782271881,2.3122441162485226
免許,2,9.028914817549615e-06,7.888491143517059,2.312054697241086
藤原,2,1.862213681119608e-05,4.657722021350558,2.311978530116319
領土,2,2.1443672691680335e-05,5.519659520524749,2.3116234904255712
代表的な,4,3.780858079848901e-05,3.9372068827883253,2.3115959769977628
灌漑,2,3.667996644629531e-06,12.515864918338869,2.3114234446919735
会津若松,4,3.667996644629531e-06,6.652452298090783,2.3114234446919735
とは違う,4,3.667996644629531e-06,3.734770183136253,2.3114234446919735
唐津,2,1.495414016656655e-05,8.012915528003935,2.3113823235628677
こうした,4,8.690330511891504e-05,3.6781926936500677,2.3112551853371675
県東部,3,6.20737893706536e-06,4.651935423155341,2.311097886212714
佐野,2,6.20737893706536e-06,4.024283643061934,2.311097886212714
貧しい,3,6.20737893706536e-06,3.7767395383827664,2.3110978862127136
音色,2,1.7211368870953952e-05,4.193188912685106,2.3104389251345854
武力,2,1.2979065050227572e-05,4.108305947517628,2.3104247399725932
追加,2,0.00011173282086717649,6.489266786149849,2.310371461217019
取得,2,3.611565927019846e-05,4.919794728408803,2.3098233674275677
防災,2,5.925225349016935e-06,6.461485764082036,2.309632530938063
地下鉄,3,5.925225349016935e-06,6.198006220875964,2.309632530938063
ないまま,4,1.1286143521937018e-05,3.643966722040358,2.3086719564388494
スポット,4,7.900300465355913e-06,3.7004227419012428,2.307731046762639
港湾,2,9.028914817549615e-06,6.72262414298236,2.3072282586961914
日本海側,4,1.862213681119608e-05,5.7059769319428195,2.307067417620539
新潮社,3,4.5144574087748075e-06,6.247606689665351,2.3066687254045313
富士川,3,4.5144574087748075e-06,4.959095216311088,2.3066687254045313
使用料,3,5.925225349016935e-06,3.9748979675109077,2.306336270507494
普及,2,0.0001464377121971328,7.497016813755543,2.306289137698939
敗戦,2,1.0157529169743317e-05,4.225348221138296,2.3057304535624406
年代末,3,1.8904290399244505e-05,4.519336642930685,2.305668628162093
測量,2,5.360918172920084e-06,4.280916516457096,2.30565733829864
約万人,3,2.3983054984116165e-05,5.072426313438907,2.3055175312205702
じゅん,3,9.028914817549615e-06,5.274677734148399,2.3055045022950265
再開,2,3.2447662625568926e-05,4.107926549114758,2.305238951627519
筒井,2,1.9468597575341356e-05,8.254740728116902,2.3050082318925478
右翼,2,3.9501502326779565e-06,7.3728527439649145,2.3046193848206715
バナナ,3,3.9501502326779565e-06,6.136674087460103,2.3046193848206715
電脳,2,3.9501502326779565e-06,4.632928173242595,2.3046193848206715
ダイエー,4,3.9501502326779565e-06,3.7803733008875064,2.3046193848206715
を狙って,4,3.9501502326779565e-06,3.596620498082793,2.3046193848206715
倉敷市,3,3.9501502326779565e-06,6.23123883301448,2.304619384820671
過酷な,3,3.9501502326779565e-06,4.0238295026296464,2.304619384820671
酒井,2,7.618146877307487e-06,6.8797534379117025,2.304143737461093
進出,2,3.32941233897142e-05,3.6540367702252374,2.3040085157792993
優先,2,2.3983054984116165e-05,5.577432102766379,2.3038435695827775
緊張,2,9.31106840559804e-06,7.385924825532268,2.303580521409566
鳥取市,3,4.2323038207263816e-06,4.954759337901796,2.3034884952192693
小児,2,4.2323038207263816e-06,4.125689580242039,2.3034884952192693
フレンド,4,6.489532525113786e-06,4.6897394656699225,2.3034270658800358
なくても,4,1.7211368870953952e-05,3.886208124753599,2.3032975726885505
陰陽,2,6.20737893706536e-06,6.203533787332119,2.302759246659362
水木,2,4.2040884619215395e-05,5.541141186988747,2.3026743297438212
ガールズ,4,2.8215358804842544e-06,4.804123133112253,2.3025850929940455
キャリア,4,1.0157529169743317e-05,4.033183101991754,2.3025574368643347
純粋,2,3.0190433921181525e-05,8.8494317698772,2.3024921682636195
青年誌,3,1.1568297109985443e-05,6.302961837361122,2.3021901147991497
燃焼,2,5.360918172920084e-06,8.254497414884675,2.302014103085905
辺境,2,5.360918172920084e-06,4.8639345842453485,2.302014103085905
欧州連合,4,7.335993289259062e-06,6.304338486454085,2.3017053085682924
田町,2,6.771686113162211e-06,3.6383649246345007,2.30109187384736
引き続き,4,1.7775676047050804e-05,5.464098099414736,2.3004959255994506
退社,2,1.0721836345840167e-05,3.9375309249421475,2.30027044055324
引数,2,9.677868070060993e-05,4.980981510229518,2.299768823217215
赤字,2,1.1003989933888593e-05,5.025979970769753,2.299112086187995
知覚,2,8.746761229501189e-06,4.94556237352751,2.298770877286249
名称,2,0.0001275334217978883,5.400011447333684,2.2985741323231776
そんな,3,1.5800600930711826e-05,3.993057843962893,2.297903364431902
第二,2,0.0001018574452854816,5.494773724463369,2.2968898067783545
投げ,2,1.55184473426634e-05,5.033779070366819,2.29686511254328
先進国,3,9.31106840559804e-06,5.2710881030787515,2.296745082850202
むしろ,3,2.6804590864600417e-05,7.3735244595612,2.29672075198736
大阪駅,3,1.2979065050227572e-05,5.780907460465179,2.2959251771070535
宮崎,2,3.0472587509229948e-05,7.059232782159261,2.2957358360773403
警報,2,7.900300465355913e-06,5.584572880785458,2.2955954012772533
切断,2,6.489532525113786e-06,4.360025540475146,2.295450975872481
交点,2,1.0439682757791741e-05,3.761789471776227,2.295084192535122
探査,2,2.482951574826144e-05,7.344452595588996,2.2947696465059964
募集,2,1.0721836345840167e-05,6.037243340008396,2.2938383238045903
手塚,2,0.00011483651033570917,6.225430423380342,2.2937469806947526
初心者,3,1.0439682757791741e-05,6.374789234083032,2.2935933761881686
下宿,2,5.925225349016935e-06,4.680559456749326,2.2934516702908825
個性,2,1.495414016656655e-05,3.9316290868156156,2.293152590599035
証拠,2,1.2132604286082295e-05,6.187369256821696,2.2931257063019923
ドラッグ,4,5.0787645848716586e-06,5.2760733564723274,2.293118601486813
身近な,3,5.0787645848716586e-06,3.751895787146005,2.293118601486813
ハッシュ,4,5.0787645848716586e-06,4.199451830078988,2.2931186014868126
料金,2,1.55184473426634e-05,5.045409701216808,2.2922690041181997
損失,2,6.489532525113786e-06,6.925527077740452,2.2916628656822597
抵抗,2,1.66470616948571e-05,9.046712433675024,2.2916120914443856
手順,2,1.2696911462179146e-05,4.314943225459032,2.291436917655408
ボーカル,4,5.643071760968509e-06,4.907150742167185,2.2899515160332604
大学院,3,5.643071760968509e-06,4.5425332294219105,2.28995151603326
類似,2,3.639781285824688e-05,6.353899296331864,2.2894968365879254
デカルト,4,1.55184473426634e-05,4.977320049868881,2.2893894522618274
を選んだ,4,5.0787645848716586e-06,3.6374294513628214,2.289272964317816
率が高い,4,5.0787645848716586e-06,3.5409775231093454,2.289272964317816
睡眠,2,5.0787645848716586e-06,10.609175482436836,2.2892729643178154
電子楽器,4,7.618146877307487e-06,6.019300510112068,2.288994865511732
建築物,3,7.335993289259062e-06,4.475493338778934,2.288636151891723
掲載,2,0.00017154938153344268,7.032703033244635,2.2884246677835485
始め,2,0.00018763213605220292,4.55540781901121,2.288343072839924
議論,2,5.219841378895871e-05,5.273290981796327,2.2883321147457063
今度は,3,5.360918172920084e-06,3.729360610740971,2.287773229162282
すごろく,4,5.360918172920084e-06,4.93492971502818,2.2877732291622817
部屋,2,1.805782963509923e-05,4.316571825266384,2.287730580211255
収縮,2,7.335993289259062e-06,5.85420693136035,2.287520612017218
ペダル,3,1.7775676047050804e-05,5.015660141038239,2.287416122223972
北条,2,1.862213681119608e-05,4.685229476735006,2.2873279646541014
壁画,2,7.053839701210637e-06,4.63612864777675,2.287018723488629
事業所,3,7.053839701210637e-06,4.344805501640116,2.287018723488629
直木賞,3,9.593221993646465e-06,7.29794571478799,2.286972846847986
パロディ,4,1.7493522459002378e-05,5.878912635783382,2.286652765223642
視覚,2,1.6364908106808678e-05,6.371047660321393,2.286016143160394
全体,2,0.00010834697781059537,4.44358657440858,2.285292160224983
高額,2,1.3543372226324422e-05,4.728339934736073,2.285219823456202
深夜,2,1.3825525814372848e-05,7.08854563252966,2.2848918508580685
書店,2,4.063011667897327e-05,5.475470738901981,2.284796639036695
稲作,2,5.925225349016935e-06,4.124632061786561,2.284715952663561
協議会,3,9.028914817549615e-06,6.05774519034409,2.284584406218959
内陸部,3,1.4671986578518124e-05,5.6035490487601844,2.2840293023981153
誤解,2,1.6364908106808678e-05,6.028411053634338,2.2840097574021363
寺院,2,6.489532525113786e-06,5.796536753713171,2.2836867756747052
細かく,3,6.489532525113786e-06,4.342969688756771,2.2836867756747052
共同体,3,9.875375581694891e-06,4.686797688773599,2.283149074041496
勝敗,2,3.10368946853268e-05,6.77854397267581,2.282910838958857
ワープロ,4,1.2979065050227572e-05,3.5632725257668425,2.2828768813376583
奏法,2,8.464607641452763e-06,3.7993165817320835,2.2827727069011483
ずっと,3,1.1003989933888593e-05,3.8037630546232046,2.2827665286265506
ヘッダ,3,1.5236293754614974e-05,5.94743694496235,2.282648832115521
反則,2,7.053839701210637e-06,4.68271950978132,2.282449579443357
治安,2,1.3261218638275996e-05,4.251043529551715,2.2823996596614484
第一回,3,4.796610996823233e-06,4.074058623059973,2.2823743761592494
汎用的な,4,4.796610996823233e-06,3.6947373733060562,2.2823743761592494
銀河鉄道,4,4.796610996823233e-06,7.19247977506175,2.282374376159249
アンテナ,4,4.796610996823233e-06,3.8505716356644277,2.282374376159249
編集部,3,1.3825525814372848e-05,4.1967130547137,2.282156429706122
分野,2,0.00020427919774706002,5.087556976360852,2.282085515140955
地衣類,3,7.618146877307487e-06,5.967482562264132,2.281537267900365
受賞者,3,1.6929215282905526e-05,4.186593551367491,2.2815308689176765
議員,2,2.99082803331331e-05,5.592364151133635,2.280360889089191
ソニー・,4,8.182454053404339e-06,4.057222902997167,2.2801555828542823
今でも,3,6.771686113162211e-06,3.8068807241128586,2.2792898678571705
宇宙開発,4,1.2696911462179146e-05,5.127005456698294,2.2792547694460517
ヤング,3,3.32941233897142e-05,4.523431002092985,2.2787353143504934
ニック,3,7.392424006868747e-05,3.670113070718359,2.2780615657141667
一貫して,4,1.241475787413072e-05,3.755257811838392,2.277925810275385
人工生命,4,7.618146877307487e-06,5.822731907838801,2.277899286204844
識別,2,1.6929215282905526e-05,4.7189065910952905,2.277889134397423
連合国,3,1.8339983223147656e-05,4.666351879862859,2.27770475387432
全域,2,2.5111669336309865e-05,3.68979291068852,2.2776536589364036
コメント,4,3.0190433921181525e-05,4.5539809853226,2.27646718271719
土壌,2,5.643071760968509e-06,8.144228615150391,2.276422685805818
休刊,2,1.0439682757791741e-05,5.782091845026626,2.2756328640128864
ほぼ全,3,1.1286143521937018e-05,4.432322657164114,2.2754913073182146
附属,2,9.875375581694891e-06,7.538752316281256,2.275418313911529
方面へ,3,5.360918172920084e-06,5.415797667532832,2.2744747270982977
ボーナス,4,5.360918172920084e-06,4.812683609676367,2.2744747270982977
川村,2,5.360918172920084e-06,3.765903387777515,2.2744747270982977
内務省,3,5.360918172920084e-06,5.274344939880699,2.2744747270982972
長い間,3,5.360918172920084e-06,4.010195359543548,2.2744747270982972
悪化,2,2.003290475143821e-05,4.5959301498882015,2.274398590841597
造船,2,5.0787645848716586e-06,4.597385568867608,2.274240930731769
途中から,4,5.0787645848716586e-06,3.7084582458064164,2.274240930731769
県知事,3,5.0787645848716586e-06,5.193202072422567,2.2742409307317684
年の夏,3,5.0787645848716586e-06,4.16052722646332,2.2742409307317684
一時期,3,1.5800600930711826e-05,3.6240267161543533,2.2741689370246556
賃金,2,4.5144574087748075e-06,6.935808585429612,2.273965716419247
ムービー,4,4.5144574087748075e-06,4.031687729168413,2.273965716419247
原稿,2,3.6962120034343735e-05,6.180702394861491,2.2733870113303865
ノード,3,5.4455642493346116e-05,4.11293183032078,2.27327256468867
負担,2,2.4547362160213013e-05,7.045580032439107,2.27267871091235
波動関数,4,1.2132604286082295e-05,6.397428909520096,2.2724697422795734
軽量,2,1.185045069803387e-05,6.14334555903584,2.271948117302871
特別番組,4,3.10368946853268e-06,5.646981322518976,2.2718685126965625
ハンドル,4,6.20737893706536e-06,3.9790720545409877,2.2718685126965625
離島,2,6.20737893706536e-06,3.895049084127804,2.2718685126965616
このとき,4,2.426520857216459e-05,4.167252557865344,2.271527401755435
古典的な,4,1.0721836345840167e-05,3.636063971620883,2.2714687112790397
方針,2,4.063011667897327e-05,6.185727984981051,2.271462627910583
朝廷,2,1.66470616948571e-05,7.524155973262039,2.2710711437551194
解像度,3,8.746761229501189e-06,6.948297334414094,2.2709306767263993
アイヌ,3,1.6364908106808678e-05,4.990789925165001,2.2703580780981722
地理的,3,1.3261218638275996e-05,4.4082843767399815,2.270174882055632
唯一,2,5.248056737700714e-05,5.765405043596932,2.2698889471238797
農村,2,1.3261218638275996e-05,5.833473329296942,2.269753455772365
色の強い,4,4.5144574087748075e-06,3.9001185595432712,2.269639374604125
を組織し,4,4.5144574087748075e-06,3.7241771905773153,2.269639374604125
組込述語,4,2.0879365515583483e-05,6.048883123798261,2.2694699718046962
ポップ,3,1.7211368870953952e-05,3.8837495541900333,2.2691681693499572
将校,2,7.335993289259062e-06,4.45630438253446,2.268511223285395
クラウド,4,8.182454053404339e-06,5.080052955320211,2.268438407902875
加算,2,1.6082754518760252e-05,4.166209181978961,2.2684254348878534
ここで,3,9.762514146475521e-05,3.6469010525063874,2.268366746839628
土星,2,6.771686113162211e-06,4.056548724674022,2.2680158426676353
農耕,2,6.771686113162211e-06,7.6439024163675535,2.268015842667635
設立,2,9.677868070060993e-05,4.876406137296609,2.2669862004755164
探偵,2,1.241475787413072e-05,9.101295799710824,2.2668232955416103
取締役,3,1.1286143521937018e-05,7.389614178277542,2.266318803809527
デパート,4,5.925225349016935e-06,4.122890261214854,2.265238831585811
秋田書店,4,1.2979065050227572e-05,8.5383423152936,2.264335726020095
働き,2,2.426520857216459e-05,4.12559885770467,2.2641745110737155
緩和,2,1.0721836345840167e-05,6.29285496757187,2.2640561961223855
継続,2,4.345165255945752e-05,5.54682190078748,2.2640438603676207
時期,2,0.00015038786242981076,4.1905188487989715,2.2633983799854285
形容動詞,4,1.0721836345840167e-05,7.136322111868245,2.2629978426406803
奥州,2,1.1003989933888593e-05,6.31410827804989,2.2628223836788406
油絵,2,9.31106840559804e-06,6.302973910989754,2.262392876125833
管区,2,4.796610996823233e-06,3.8085017136468933,2.26238625418332
朝鮮半島,4,7.618146877307487e-06,7.403877129982325,2.262157707020197
頭部,2,1.66470616948571e-05,3.7564682122387936,2.2619312922446575
語源,2,1.9468597575341356e-05,3.5472096141531937,2.2614960981908716
勧告,2,1.5236293754614974e-05,7.9697251839366325,2.261021502348113
欲求,2,6.489532525113786e-06,6.789551123046459,2.2609368563805945
昼間,2,6.489532525113786e-06,5.44296372861504,2.2609368563805945
飛ぶ,2,6.489532525113786e-06,4.661300731836858,2.2609368563805945
生中継,3,6.489532525113786e-06,4.484555700399289,2.2609368563805945
積雪,2,1.5236293754614974e-05,6.781887658618873,2.2605951893993343
メシエ,3,6.20737893706536e-06,5.406111154468572,2.2603834427322123
学の基礎,4,5.360918172920084e-06,4.264964751502793,2.260233853174674
ピッチ,3,7.900300465355913e-06,3.901517095319658,2.2602284098532692
意味論,3,8.746761229501189e-06,3.695976980194172,2.2594532196637056
データ型,4,1.805782963509923e-05,4.567136649365921,2.259257118549604
解析学,3,1.1286143521937018e-05,4.044836494310343,2.2592028570906892
キャンプ,4,6.20737893706536e-06,3.7721002116424396,2.259065077425978
同誌,2,2.6804590864600417e-05,3.6822112360489596,2.2587873248740418
平野部,3,1.0439682757791741e-05,5.01002734644237,2.25870373499958
調和,2,7.618146877307487e-06,3.573013028347622,2.258519725324676
平仮名,3,6.489532525113786e-06,5.516375319329425,2.257927227291814
死亡,2,3.385843056581105e-05,7.59427570386905,2.2578640934009586
購入,2,4.232303820726382e-05,6.5145262047404495,2.2575689042592546
成績,2,1.6929215282905526e-05,5.318349919018526,2.2573383484759577
疑問,2,1.9468597575341356e-05,6.459752115311721,2.2572424802113256
同様,2,0.0001907358255207356,5.223702356536104,2.256972247665522
放棄,2,2.172582627972876e-05,6.740342765375446,2.2565131871579767
ヴェル,3,1.6929215282905526e-05,3.8942331746039582,2.2561649719027503
新潟市,3,7.335993289259062e-06,5.071941592524789,2.2554420666088255
工学部,3,6.771686113162211e-06,4.631230485416367,2.2546036339902327
売り上げ,4,2.3418747808019313e-05,6.11633746639396,2.254592468737413
大ヒット,4,2.0879365515583483e-05,4.273831560692648,2.2544168608485573
万ドル,3,1.6929215282905526e-05,5.0469126845423435,2.2540278806526217
チロル,3,3.3858430565811054e-06,4.396325118401195,2.2538575896013526
令により,4,3.3858430565811054e-06,3.6475554086863227,2.2538575896013526
右衛門,3,3.3858430565811054e-06,8.343847317798549,2.253857589601352
有限会社,4,3.3858430565811054e-06,6.660792996136441,2.253857589601352
国立大学,4,3.3858430565811054e-06,4.838224020782472,2.253857589601352
レバノン,4,3.3858430565811054e-06,4.424402338668471,2.253857589601352
古来から,4,3.3858430565811054e-06,4.087112096463924,2.253857589601352
米英,2,3.3858430565811054e-06,3.8039118224617714,2.253857589601352
薬物,2,3.3858430565811054e-06,3.757754755081667,2.253857589601352
を争う,3,3.3858430565811054e-06,3.6568475372199227,2.253857589601352
繊細な,3,3.3858430565811054e-06,3.5512250916838535,2.253857589601352
複素,2,1.2696911462179146e-05,4.626018362519363,2.252832664186193
副社長,3,4.5144574087748075e-06,7.066478538500982,2.252728336819822
学科卒業,4,4.5144574087748075e-06,5.329877121725061,2.252728336819822
壮大な,3,4.5144574087748075e-06,4.039577859597785,2.252728336819822
西村,2,4.5144574087748075e-06,3.682238216895415,2.252728336819822
速報,2,4.5144574087748075e-06,3.5310320675377795,2.252728336819822
姿勢,2,2.0879365515583483e-05,7.449808685674983,2.252698698348816
名乗り,3,9.028914817549615e-06,3.9132119135624874,2.2518813972336753
スパルタ,4,4.796610996823233e-06,4.812683609676367,2.251595073584864
賭博,2,5.643071760968509e-06,8.283041287554498,2.2502602786175907
横須賀市,4,5.643071760968509e-06,6.0455894861278505,2.2502602786175907
東京都立,4,5.643071760968509e-06,4.28292583540843,2.2502602786175907
許可,2,2.9343973157036248e-05,6.036728308316824,2.2500222466576014
滞在,2,9.875375581694891e-06,5.641364185531509,2.249695418001258
深く,2,2.7086744452648843e-05,3.833994367294083,2.249400942802757
日本文学,4,8.182454053404339e-06,3.7267931853748357,2.2493952292648873
気象庁,3,1.4671986578518124e-05,7.209884679045262,2.249345359965045
